k,itr,nb,nd,heap_factor,mqt,msb,md,Avg_Cluster_Size,Median_Cluster_Size,Avg_Cluster_Similarity,Avg_Blocks_Entered,Avg_Blocks_Skipped,Avg_Docs_Examined,Avg_Docs_Popped,Clustering_Time_s,Indexing_Time_s,Recall@30,Avg_Time_Per_Query_ms,Search_Time_s,Total_Time_s
1000,3,100,750,0.05,0,100,100000,2681.47,2458,4.76428,477.549,0,100000,159.251,1735.64,188.999,0.905683,49.9977,172.592,2097.23
1000,3,100,750,0.05,0,150,100000,2681.47,2458,4.76428,477.549,0,100000,159.251,1735.64,188.999,0.905683,49.5913,171.189,2095.82
1000,3,100,750,0.05,0,200,100000,2681.47,2458,4.76428,477.549,0,100000,159.251,1735.64,188.999,0.905683,50.0771,172.866,2097.5
1000,3,100,750,0.05,0,300,100000,2681.47,2458,4.76428,477.549,0,100000,159.251,1735.64,188.999,0.905683,49.5797,171.149,2095.78
1000,3,100,750,0.05,0,500,100000,2681.47,2458,4.76428,477.549,0,100000,159.251,1735.64,188.999,0.905683,50.0003,172.601,2097.24
1000,3,100,750,0.05,0,800,100000,2681.47,2458,4.76428,477.549,0,100000,159.251,1735.64,188.999,0.905683,49.6251,171.306,2095.94
1000,3,100,750,0.05,0,1200,100000,2681.47,2458,4.76428,477.549,0,100000,159.251,1735.64,188.999,0.905683,49.9962,172.587,2097.22
1500,3,500,400,0.05,0,0,100000,1787.65,1611,4.91412,1121.44,0,100000,153.003,3327.64,218.629,0.848531,52.0084,179.533,3725.8
1500,3,500,400,0.05,0,10,100000,1787.65,1611,4.91412,269.511,0,51083.6,147.107,3327.64,218.629,0.59724,25.7468,88.878,3635.14
1500,3,500,400,0.05,0,20,100000,1787.65,1611,4.91412,485.143,0.000289687,87072.6,153.697,3327.64,218.629,0.749315,43.5771,150.428,3696.69
1500,3,500,400,0.05,0,30,100000,1787.65,1611,4.91412,564.937,0.000579374,97618.5,155.618,3327.64,218.629,0.807675,48.8024,168.466,3714.73
1500,3,500,400,0.05,0,40,100000,1787.65,1611,4.91412,598.803,0.000579374,99463,156.618,3327.64,218.629,0.840032,50.4893,174.289,3720.56
1500,3,500,400,0.05,0,50,100000,1787.65,1611,4.91412,622.233,0.000579374,99830.6,156.919,3327.64,218.629,0.860841,50.4647,174.204,3720.47
1500,3,500,400,0.05,0,60,100000,1787.65,1611,4.91412,644.997,0.000289687,99943.6,157.464,3327.64,218.629,0.877227,51.5061,177.799,3724.07
1500,3,500,400,0.05,0,70,100000,1787.65,1611,4.91412,664.983,0,99978.2,157.804,3327.64,218.629,0.890339,53.1747,183.559,3729.83
1500,3,500,400,0.05,0,80,100000,1787.65,1611,4.91412,682.025,0,99989.7,157.994,3327.64,218.629,0.900556,52.2387,180.328,3726.59
1500,3,500,400,0.05,0,90,100000,1787.65,1611,4.91412,699.34,0,99995.1,158.257,3327.64,218.629,0.908647,52.1805,180.127,3726.39
1500,3,500,400,0.05,0,100,100000,1787.65,1611,4.91412,714.69,0,99997.6,158.544,3327.64,218.629,0.916798,52.8453,182.422,3728.69
1500,3,500,400,0.05,0,150,100000,1787.65,1611,4.91412,772.487,0,100000,158.791,3327.64,218.629,0.929959,53.6272,185.121,3731.39
1500,3,500,400,0.05,0,200,100000,1787.65,1611,4.91412,818.089,0,100000,158.457,3327.64,218.629,0.927178,52.1098,179.883,3726.15
1500,3,500,400,0.05,0,300,100000,1787.65,1611,4.91412,900.663,0,100000,154.24,3327.64,218.629,0.866268,52.5999,181.575,3727.84
1500,3,500,400,0.05,0,500,100000,1787.65,1611,4.91412,1121.44,0,100000,153.003,3327.64,218.629,0.848531,53.2929,183.967,3730.23
1500,3,500,400,0.05,0,800,100000,1787.65,1611,4.91412,1121.44,0,100000,153.003,3327.64,218.629,0.848531,53.2335,183.762,3730.03
1500,3,500,400,0.05,0,1200,100000,1787.65,1611,4.91412,1121.44,0,100000,153.003,3327.64,218.629,0.848531,53.5174,184.742,3731.01
1500,3,750,75,0.05,0,0,100000,1787.65,1630,4.91445,2729.93,0.00144844,100000,156.164,3840.97,288.293,0.933909,59.9977,207.112,4336.38
1500,3,750,75,0.05,0,10,100000,1787.65,1630,4.91445,269.988,0,15284.3,127.107,3840.97,288.293,0.399295,8.49942,29.34,4158.6
1500,3,750,75,0.05,0,20,100000,1787.65,1630,4.91445,539.794,0,29929.5,139.21,3840.97,288.293,0.565925,16.4904,56.925,4186.19
1500,3,750,75,0.05,0,30,100000,1787.65,1630,4.91445,808.73,0,44212.6,144.767,3840.97,288.293,0.669661,25.4313,87.789,4217.05
1500,3,750,75,0.05,0,40,100000,1787.65,1630,4.91445,1075.67,0.000579374,57965.4,148.254,3840.97,288.293,0.739658,34.2094,118.091,4247.36
1500,3,750,75,0.05,0,50,100000,1787.65,1630,4.91445,1324.97,0.000579374,70520,150.254,3840.97,288.293,0.791857,38.8085,133.967,4263.23
1500,3,750,75,0.05,0,60,100000,1787.65,1630,4.91445,1535.12,0.000579374,80711,151.646,3840.97,288.293,0.827411,45.4565,156.916,4286.18
1500,3,750,75,0.05,0,70,100000,1787.65,1630,4.91445,1693.01,0.000869061,88165,152.475,3840.97,288.293,0.850884,49.2378,169.969,4299.23
1500,3,750,75,0.05,0,80,100000,1787.65,1630,4.91445,1803,0.000869061,93063.6,153.017,3840.97,288.293,0.868449,51.425,177.519,4306.78
1500,3,750,75,0.05,0,90,100000,1787.65,1630,4.91445,1877.83,0.00144844,96062.4,153.499,3840.97,288.293,0.882566,52.2694,180.434,4309.7
1500,3,750,75,0.05,0,100,100000,1787.65,1630,4.91445,1929.77,0.00115875,97836.1,153.924,3840.97,288.293,0.893362,53.122,183.377,4312.64
1500,3,750,75,0.05,0,150,100000,1787.65,1630,4.91445,2055.26,0.00115875,99844.7,155.224,3840.97,288.293,0.927302,54.7094,188.857,4318.12
1500,3,750,75,0.05,0,200,100000,1787.65,1630,4.91445,2138.4,0,99987.6,155.785,3840.97,288.293,0.941633,54.7848,189.117,4318.38
1500,3,750,75,0.05,0,300,100000,1787.65,1630,4.91445,2279.82,0,100000,156.378,3840.97,288.293,0.952467,55.9174,193.027,4322.29
1500,3,750,75,0.05,0,500,100000,1787.65,1630,4.91445,2496.35,0.000579374,100000,156.605,3840.97,288.293,0.951511,56.1669,193.888,4323.15
1500,3,750,75,0.05,0,800,100000,1787.65,1630,4.91445,2729.93,0.00144844,100000,156.164,3840.97,288.293,0.933909,56.2671,194.234,4323.5
1500,3,750,75,0.05,0,1200,100000,1787.65,1630,4.91445,2729.93,0.00144844,100000,156.164,3840.97,288.293,0.933909,55.8676,192.855,4322.12
1500,3,100,750,0.05,0,0,100000,1787.65,1606,4.90647,540.911,0,100000,162.297,3568.56,230.141,0.903665,50.1228,173.024,3971.72
1500,3,100,750,0.05,0,10,100000,1787.65,1606,4.90647,263.428,0,72533.9,155.329,3568.56,230.141,0.648099,36.2903,125.274,3923.97
1500,3,100,750,0.05,0,20,100000,1787.65,1606,4.90647,383.249,0.000289687,97004.4,159.359,3568.56,230.141,0.762591,47.8062,165.027,3963.73
1500,3,100,750,0.05,0,30,100000,1787.65,1606,4.90647,418.611,0.000289687,99504.6,160.278,3568.56,230.141,0.810504,48.5669,167.653,3966.35
1500,3,100,750,0.05,0,40,100000,1787.65,1606,4.90647,444.479,0,99883.5,160.939,3568.56,230.141,0.837753,48.861,168.668,3967.37
1500,3,100,750,0.05,0,50,100000,1787.65,1606,4.90647,466.668,0,99969,161.334,3568.56,230.141,0.857867,49.5038,170.887,3969.59
1500,3,100,750,0.05,0,60,100000,1787.65,1606,4.90647,485.59,0,99986.8,161.706,3568.56,230.141,0.87406,49.2103,169.874,3968.57
1500,3,100,750,0.05,0,70,100000,1787.65,1606,4.90647,503.167,0,99994.3,161.868,3568.56,230.141,0.885619,49.1941,169.818,3968.52
1500,3,100,750,0.05,0,80,100000,1787.65,1606,4.90647,517.494,0,99996.4,162.07,3568.56,230.141,0.895023,49.8508,172.085,3970.79
1500,3,100,750,0.05,0,90,100000,1787.65,1606,4.90647,529.34,0,99998.9,162.149,3568.56,230.141,0.899445,49.3943,170.509,3969.21
1500,3,100,750,0.05,0,100,100000,1787.65,1606,4.90647,540.911,0,100000,162.297,3568.56,230.141,0.903665,49.8056,171.929,3970.63
1500,3,100,750,0.05,0,150,100000,1787.65,1606,4.90647,540.911,0,100000,162.297,3568.56,230.141,0.903665,49.3647,170.407,3969.11
1500,3,100,750,0.05,0,200,100000,1787.65,1606,4.90647,540.911,0,100000,162.297,3568.56,230.141,0.903665,49.8491,172.079,3970.78
1500,3,100,750,0.05,0,300,100000,1787.65,1606,4.90647,540.911,0,100000,162.297,3568.56,230.141,0.903665,49.4681,170.764,3969.47
1500,3,100,750,0.05,0,500,100000,1787.65,1606,4.90647,540.911,0,100000,162.297,3568.56,230.141,0.903665,49.3806,170.462,3969.16
1500,3,100,750,0.05,0,800,100000,1787.65,1606,4.90647,540.911,0,100000,162.297,3568.56,230.141,0.903665,49.8097,171.943,3970.64
1500,3,100,750,0.05,0,1200,100000,1787.65,1606,4.90647,540.911,0,100000,162.297,3568.56,230.141,0.903665,49.3384,170.316,3969.02
