1500,3,130,110,30000,1787.65,1629,4.91011,368.659,9.75029,30000,110.368,544,24,0.806468,18.7706,10.7993,578.799
1500,3,130,120,30000,1787.65,1629,4.91011,344.418,8.72827,30000,109.227,544,24,0.782164,18.7274,10.7745,578.774
1500,3,130,130,30000,1787.65,1629,4.91011,325.298,7.74276,30000,109.23,544,25,0.77721,18.6811,10.7478,579.748
1500,3,130,140,30000,1787.65,1629,4.91011,309.435,6.99247,30000,109.327,544,25,0.774052,18.5646,10.6808,579.681
1500,3,130,150,30000,1787.65,1629,4.91011,295.763,6.47596,30000,109.49,544,26,0.772198,18.6535,10.732,580.732
1500,3,130,160,30000,1787.65,1629,4.91011,283.695,6.09241,30000,109.519,544,26,0.769148,18.5652,10.6812,580.681
1500,3,130,170,30000,1787.65,1629,4.91011,272.992,5.83082,30000,109.636,544,26,0.768124,18.5067,10.6475,580.648
1500,3,130,180,30000,1787.65,1629,4.91011,263.337,5.57619,30000,109.643,544,26,0.766376,18.5362,10.6645,580.664
1500,3,140,100,30000,1787.65,1629,4.91011,402.742,10.9777,30000,109.607,544,24,0.812368,18.9354,10.8942,578.894
1500,3,140,110,30000,1787.65,1629,4.91011,373.558,9.82068,30000,108.606,544,24,0.789214,18.8618,10.8518,578.852
1500,3,140,120,30000,1787.65,1629,4.91011,350.748,8.64368,30000,108.49,544,24,0.781739,18.7822,10.806,578.806
1500,3,140,130,30000,1787.65,1629,4.91011,332.202,7.73581,30000,108.605,544,25,0.779083,18.7346,10.7787,579.779
1500,3,140,140,30000,1787.65,1629,4.91011,316.344,7.16831,30000,108.78,544,26,0.777046,18.6011,10.7018,580.702
1500,3,140,150,30000,1787.65,1629,4.91011,302.497,6.71611,30000,108.871,544,26,0.774217,18.5829,10.6913,580.691
1500,3,140,160,30000,1787.65,1629,4.91011,290.34,6.40035,30000,108.991,544,26,0.772991,18.5377,10.6653,580.665
1500,3,140,170,30000,1787.65,1629,4.91011,279.424,6.07937,30000,109.011,544,26,0.770905,18.5692,10.6835,580.683
1500,3,140,180,30000,1787.65,1629,4.91011,269.417,5.74537,30000,108.946,544,26,0.76739,18.5658,10.6815,580.682
1500,3,150,100,30000,1787.65,1629,4.91011,407.658,11.2176,30000,108.616,544,24,0.805029,18.9548,10.9053,578.905
1500,3,150,110,30000,1787.65,1629,4.91011,379.685,9.8146,30000,107.917,544,24,0.786789,18.867,10.8548,578.855
1500,3,150,120,30000,1787.65,1629,4.91011,357.608,8.67729,30000,108.001,544,24,0.782443,18.8129,10.8237,578.824
